iter	MAPE
2924	0.0984032148
2925	0.09839899292
2926	0.09839600671
2927	0.098392569
2928	0.09838692134
2929	0.09838288956
2930	0.0983795865
2931	0.09837543591
2932	0.09837123779
2933	0.09836698422
2934	0.0983630158
2935	0.09836030682
2936	0.09835647307
2937	0.09835415222
2938	0.09835038183
2939	0.09834692828
2940	0.09834261926
2941	0.09833866669
2942	0.0983345557
2943	0.09833122096
2944	0.09832695947
2945	0.09832337127
2946	0.09832008406
2947	0.09831420669
2948	0.09831087987
2949	0.09830700651
2950	0.09830226976
2951	0.09829992515
2952	0.09829735875
2953	0.09829241606
2954	0.09828764762
2955	0.09828183362
2956	0.09827832462
2957	0.09827410274
2958	0.09827037987
2959	0.09826291038
2960	0.0982593301
2961	0.09825608249
2962	0.09825255765
2963	0.09824685454
2964	0.09824380497
2965	0.098239892
2966	0.09823656518
2967	0.09823316708
2968	0.09822999869
2969	0.09822571343
2970	0.09821993111
2971	0.09821667559
2972	0.09821186755
2973	0.09820854866
2974	0.09820545947
2975	0.09820068312
2976	0.09819706323
2977	0.0981931265
2978	0.09818966503
2979	0.09818605306
2980	0.09818309061
2981	0.09817753008
2982	0.09817187449
2983	0.09816704269
2984	0.09816305051
2985	0.09815901081
2986	0.09815475724
2987	0.09815012347
2988	0.09814678873
2989	0.09814168762
2990	0.0981383608
2991	0.09813432902
2992	0.09813116855
2993	0.09812804768
2994	0.09812422976
2995	0.09811935044
2996	0.09811463745
2997	0.09810900563
2998	0.09810415006
2999	0.09810084701
